ID,이름,성별,birthYear,birthDate,연락처,user,알림,위치,UID,가입일,업데이트일,회원탈퇴일,최근접속일,닉네임,프로필사진,프로필썸네일사진,이메일,연령대
85433644,류갑돌,남,1972,927,010-8123-8347,FALSE,TRUE,"(37.5047072, 127.0485641)",PP5190KH-7XA4-UN5X-7R72-10NCJX0E890K,2020-10-17,2020-09-31,2019-03-25,2020-08-22,Null,Null,Null,dmmdjzp6958@gmail.com,50~59
30718691,류갑연,남,1985,619,010-0342-8488,FALSE,TRUE,"(37.5047072, 127.0485641)",EZ52UNYL-E6L1-AO5P-0975-1FQ0DDNNM59B,2018-05-15,2019-05-15,2019-11-27,2020-09-22,Null,Null,Null,ylpprwp5806@gmail.com,20~29
33450057,홍수수,남,1983,625,010-5080-6023,FALSE,TRUE,"(37.5047072, 127.0485641)",TED67QT7-BWU8-5C9K-55QL-5VGOCVQ01A7E,2019-03-29,2019-05-29,Null,Null,Null,Null,Null,otmpnht7752@gmail.com,20~29
40369546,유갑지,남,1965,1129,010-6820-9591,TRUE,FALSE,"(37.5047072, 127.0485641)",PYMNDZ5V-S4IN-87H4-UUFV-CNWAQK4JV85Q,2017-01-25,2020-07-14,Null,Null,Null,Null,Null,pyjypzp5350@gmail.com,15~19
54008285,권수돌,남,1968,1015,010-4340-8308,TRUE,TRUE,"(37.5047072, 127.0485641)",GJYZT1CT-NUWN-B59E-9UD1-QHVI6KH6PE55,2020-05-21,2020-05-11,2020-02-22,2019-04-27,Null,Null,Null,jjxvetg6806@gmail.com,60~69
46098618,류상철,여,1956,516,010-9945-6884,FALSE,TRUE,"(37.5047072, 127.0485641)",W15KZLCB-CSYS-R0K8-Y1HB-H0CEL69XCGJP,2019-03-13,2019-02-31,Null,Null,Null,Null,Null,zxrpuln1186@gmail.com,20~29
38808232,유병제,남,1994,319,010-1652-5578,TRUE,TRUE,"(37.5047072, 127.0485641)",FQ6WIM0F-3MZJ-59KN-NSF5-AI7M17WIKGLW,2017-11-20,2020-01-26,Null,Null,Null,Null,Null,gshrmix3779@gmail.com,60~69
3189299,이정수,남,1978,122,010-9870-7535,FALSE,FALSE,"(37.5047072, 127.0485641)",Q2YJX5J3-J0Y0-XP1U-OAF2-9BNX1FB1BXL3,2018-10-31,2020-06-12,2020-04-18,2019-07-30,Null,Null,Null,gqsktgi0340@gmail.com,40~49
25620213,최지빈,남,1990,819,010-3742-5194,FALSE,FALSE,"(37.5047072, 127.0485641)",D3844WNE-GWHW-B3N9-T6UZ-HW66SRDIGHEX,2018-05-13,2020-01-16,2019-05-12,2020-05-28,Null,Null,Null,huwuwix2452@gmail.com,1~9
78978067,송갑철,여,1957,1027,010-2979-6758,FALSE,TRUE,"(37.5047072, 127.0485641)",A3GWGDXB-R0ZJ-91PA-WH8T-GTELYR4Z7F43,2017-09-31,2019-07-26,2020-09-24,2019-05-12,Null,Null,Null,ewgwbbi3068@gmail.com,90~
78803902,마도지,남,1990,431,010-3060-3319,FALSE,TRUE,"(37.5047072, 127.0485641)",3024W0QJ-9RIE-FBST-7EMB-V7OCXUHYNQ67,2017-05-15,2019-01-22,2019-06-22,2019-03-25,Null,Null,Null,hmvpuyv4038@gmail.com,90~
65187711,오갑연,여,1993,615,010-3210-5917,TRUE,TRUE,"(37.5047072, 127.0485641)",W2G7D4JX-2F3V-QPWE-Q1V0-8A1UDIE9L580,2020-03-21,2020-04-26,2020-05-30,2020-04-15,Null,Null,Null,jsgeukn7865@gmail.com,20~29
88706787,송갑제,여,1981,519,010-5876-4503,TRUE,TRUE,"(37.5047072, 127.0485641)",MFF642Z7-ZHFI-1ERT-VDQM-2F6GATTSDHRZ,2017-09-28,2018-05-12,Null,Null,Null,Null,Null,bopvnxt6070@gmail.com,60~69
86411559,송혜수,남,1972,1127,010-4400-7897,TRUE,TRUE,"(37.5047072, 127.0485641)",ATCPI6DZ-5Q7L-O10R-4QND-A2U85EE3PV4A,2018-04-30,2020-06-18,Null,Null,Null,Null,Null,ybpgjqh6564@gmail.com,80~89
28975348,신도철,여,1975,822,010-8469-2646,FALSE,FALSE,"(37.5047072, 127.0485641)",2NHQ18P8-FOXF-J7RN-VNI2-ZDWLVGAU9YB1,2019-07-28,2019-07-26,2020-10-16,2019-02-29,Null,Null,Null,txukjxo1819@gmail.com,80~89
22393650,오태철,여,1953,922,010-1878-9677,FALSE,TRUE,"(37.5047072, 127.0485641)",XMIE8JAJ-60B1-Y8VH-ZL0V-7Q2CKG3H4LWI,2018-06-19,2018-04-13,2020-11-23,2020-08-22,Null,Null,Null,kxweeqo6063@gmail.com,30~39
28422972,권수철,남,1979,1012,010-7873-1041,FALSE,FALSE,"(37.5047072, 127.0485641)",O4HJ07ZH-FPGL-9G64-SU50-78SIMJXY41E3,2020-08-22,2020-06-21,2019-11-18,2020-10-22,Null,Null,Null,uwkbfoa4271@gmail.com,30~39
28503755,송정준,여,1987,1028,010-1931-5706,FALSE,TRUE,"(37.5047072, 127.0485641)",KQPIWO0V-UQGY-I41B-7IEY-D1OTZWVNJTXU,2019-02-22,2019-02-27,2020-01-20,2020-03-10,Null,Null,Null,jzajaol1207@gmail.com,60~69
36557576,마혜신,남,1974,1010,010-3364-5474,TRUE,TRUE,"(37.5047072, 127.0485641)",DNJCSQ2D-3L7G-FQRX-G4R8-G1XQX4916F9W,2019-05-27,2019-12-12,Null,Null,Null,Null,Null,vwaiorr0328@gmail.com,20~29
17672432,마혜빈,여,1958,1020,010-6552-1870,TRUE,TRUE,"(37.5047072, 127.0485641)",MZU3L7CA-2D17-2526-9QRK-NR4WMDZVNHVE,2020-04-31,2019-09-21,2019-05-31,2019-05-19,Null,Null,Null,pqfnzoe0154@gmail.com,70~79
98816900,송수수,여,2000,511,010-5592-9138,FALSE,FALSE,"(37.5047072, 127.0485641)",ZL95Y1HD-SQP4-MCW7-O8G5-1EGLD7P1UPTR,2020-06-14,2019-03-10,2020-03-28,2019-09-26,Null,Null,Null,voevlkn7433@gmail.com,50~59
90931952,박철준,여,1956,223,010-0877-2455,TRUE,FALSE,"(37.5047072, 127.0485641)",RGS21XX3-GHN7-YK6K-T1G5-8G43QFU68M7B,2019-10-16,2020-01-29,Null,Null,Null,Null,Null,pnvgwux1918@gmail.com,40~49
25948079,최상빈,여,1988,530,010-2385-5878,FALSE,TRUE,"(37.5047072, 127.0485641)",BFY4NU8N-KDWL-4XQQ-FKVL-KN1YGGCYOKSA,2018-02-12,2020-04-15,Null,Null,Null,Null,Null,kxnhmhx1720@gmail.com,30~39
85725962,류정철,여,1979,731,010-6657-9702,TRUE,FALSE,"(37.5047072, 127.0485641)",9547VBCV-5C4W-ZLKO-RH97-MH2ASK1UFLTQ,2017-05-23,2019-01-12,Null,Null,Null,Null,Null,jvozewn4146@gmail.com,70~79
1503209,이상연,여,1971,1218,010-7767-3851,FALSE,TRUE,"(37.5047072, 127.0485641)",C4ESZM0D-ZRKT-1MCJ-60MQ-PTMO06AEMA4P,2019-08-30,2018-11-29,2020-09-11,2020-09-17,Null,Null,Null,ryxfqua4693@gmail.com,70~79
30505418,이철수,여,1961,825,010-9203-0910,TRUE,FALSE,"(37.5047072, 127.0485641)",B5TTCQRL-MIO5-Q3YX-OHAH-INN60MX56RK5,2017-01-16,2020-03-31,Null,Null,Null,Null,Null,eycvtzm0113@gmail.com,50~59
38682635,홍상철,여,1992,716,010-2047-8486,FALSE,TRUE,"(37.5047072, 127.0485641)",WQQ6WW31-TFI0-LTAA-7HMG-1Q9WRZNFOZ8F,2018-08-16,2018-12-20,Null,Null,Null,Null,Null,jnqftst9310@gmail.com,60~69
93158260,홍정준,여,1954,626,010-9152-6373,FALSE,FALSE,"(37.5047072, 127.0485641)",4YPJ4HIG-3CD4-PD5M-TEFS-MIWDBSK118FP,2020-01-25,2018-10-23,2020-08-12,2020-11-14,Null,Null,Null,vswtsfg7725@gmail.com,10~14
22357926,김수빈,여,1952,417,010-4873-5868,TRUE,TRUE,"(37.5047072, 127.0485641)",LJO8NXCL-YYGW-W3QQ-W6I5-TPD9K6UB6DNY,2020-05-28,2020-06-30,Null,Null,Null,Null,Null,pncudfr8293@gmail.com,40~49
1915177,이지지,남,1977,927,010-0623-3211,FALSE,TRUE,"(37.5047072, 127.0485641)",U9DAZGPX-63NG-P52B-AZET-3Q84COVP221F,2018-08-10,2019-06-30,Null,Null,Null,Null,Null,gewhhpc7762@gmail.com,1~9
87552468,유수빈,여,1989,414,010-6639-9853,FALSE,FALSE,"(37.5047072, 127.0485641)",I4QV92YJ-2CPT-RWPK-LEK7-Y62Q6GX42GCP,2018-03-27,2019-03-30,Null,Null,Null,Null,Null,iqhznwh6587@gmail.com,90~
74543316,기병빈,여,1957,413,010-9989-4959,TRUE,FALSE,"(37.5047072, 127.0485641)",WR29D14J-4LO7-8F0S-FPZ5-D09VMLPVL6PT,2019-11-26,2019-11-30,2020-04-25,2019-04-17,Null,Null,Null,hrfpuss5281@gmail.com,50~59
11435001,송준,여,1967,1015,010-0742-7906,TRUE,FALSE,"(37.5047072, 127.0485641)",3KL92D58-D32N-4Q55-UUK6-40D3OT6UJX1G,2019-08-24,2020-12-25,Null,Null,Null,Null,Null,jizrbpf1398@gmail.com,10~14
81876291,김병연,남,1994,111,010-7309-2933,TRUE,FALSE,"(37.5047072, 127.0485641)",Z41WDKQR-PWOV-4G4W-6F48-FAZZJONUBMS1,2020-07-13,2018-11-16,Null,Null,Null,Null,Null,avggukr7280@gmail.com,15~19
66716341,최철수,남,1995,531,010-3581-1055,FALSE,TRUE,"(37.5047072, 127.0485641)",XW43E60Z-WTRQ-YMHW-F2C6-UNUKNG1JW82Y,2017-06-31,2020-02-24,2019-09-19,2019-06-28,Null,Null,Null,ejgrkhr8282@gmail.com,10~14
37846225,권상지,남,1974,220,010-4929-4633,FALSE,FALSE,"(37.5047072, 127.0485641)",N83L0BNS-6TM2-E0WK-SHU9-ORPACGUFZDCY,2019-05-27,2019-10-19,2019-08-15,2020-04-25,Null,Null,Null,fjbwuii5727@gmail.com,90~
47411820,송도지,남,1996,825,010-0424-3789,TRUE,FALSE,"(37.5047072, 127.0485641)",YA6BE8OJ-VH6N-LQYR-IXRP-XDPLX4WV9Y7Q,2020-07-23,2020-03-13,Null,Null,Null,Null,Null,hcbbuoj9065@gmail.com,30~39
25741299,신혜돌,남,1976,118,010-2636-2623,TRUE,TRUE,"(37.5047072, 127.0485641)",9R9QS2AG-VB9J-AH77-VFV6-GP7RPFB5ZFDY,2018-06-11,2020-07-21,2019-11-31,2019-03-18,Null,Null,Null,ubvxmvs4215@gmail.com,60~69
35176684,박상제,여,1953,917,010-8525-6598,TRUE,TRUE,"(37.5047072, 127.0485641)",XF1B2LSI-L88Q-9ETF-A2L9-6XQHSK0199Q4,2019-04-19,2018-10-30,2020-06-30,2019-11-18,Null,Null,Null,deoeujt3626@gmail.com,15~19
26801183,권정빈,남,1989,516,010-0377-7264,FALSE,TRUE,"(37.5047072, 127.0485641)",89OI5E6Q-EO53-JL7S-UJZY-JZLHU9PVTL9I,2019-03-31,2019-06-30,Null,Null,Null,Null,Null,ntcllfw5579@gmail.com,15~19
42628553,최신,남,1992,417,010-6318-6893,TRUE,TRUE,"(37.5047072, 127.0485641)",E1U3H05L-0KPU-3FCH-EKBI-7IBN2813IJJI,2020-05-30,2019-10-13,2020-01-28,2019-05-20,Null,Null,Null,nqttsvv1590@gmail.com,40~49
21212408,홍지연,남,1970,1010,010-6485-8992,TRUE,TRUE,"(37.5047072, 127.0485641)",9C3QE0ST-1U16-U9BV-VELN-R2ZFXYRQ9G7A,2017-07-19,2018-01-15,2020-12-27,2019-12-27,Null,Null,Null,oujyynf7859@gmail.com,70~79
79133548,유도수,남,1958,619,010-0666-1055,FALSE,TRUE,"(37.5047072, 127.0485641)",BZU7CHQK-FTFC-R7QG-C4GK-G439JF7D8WX4,2020-07-21,2019-01-14,Null,Null,Null,Null,Null,kfvvogb5857@gmail.com,40~49
15075722,기혜지,남,1972,1115,010-6372-1823,FALSE,TRUE,"(37.5047072, 127.0485641)",HM0EEO7Q-V5CJ-ITPL-C4NB-DIJUEU3N5IVS,2017-06-17,2018-04-15,2019-12-28,2020-02-27,Null,Null,Null,wthscpg3140@gmail.com,60~69
42426165,신태돌,남,1968,521,010-7238-5569,TRUE,FALSE,"(37.5047072, 127.0485641)",GZONTCXH-BGR3-YJAU-6DUG-0SYKJ1HNMYXI,2020-08-31,2018-04-26,Null,Null,Null,Null,Null,inzdopx5901@gmail.com,40~49
3109315,박태빈,여,1980,231,010-5865-6399,TRUE,TRUE,"(37.5047072, 127.0485641)",5Y6JHUVZ-72B0-FAXV-309W-PQ11244DH3GZ,2020-07-17,2018-11-21,Null,Null,Null,Null,Null,xqwcdxg6878@gmail.com,30~39
9152727,신철신,남,1999,216,010-1685-0582,TRUE,TRUE,"(37.5047072, 127.0485641)",RZWXFRUJ-CIGO-0N9H-UMX7-9HTF4DYPHT15,2018-04-15,2020-12-25,Null,Null,Null,Null,Null,bygmhxs9499@gmail.com,30~39
94856685,권수희,남,1956,728,010-1437-7143,FALSE,FALSE,"(37.5047072, 127.0485641)",GYCGX32K-LW2E-D41N-3X7L-SHI08RJMTZ88,2018-08-13,2019-02-16,2019-10-31,2020-01-30,Null,Null,Null,hkqcszn4601@gmail.com,10~14
55198746,홍병호,남,1990,530,010-5179-0155,TRUE,TRUE,"(37.5047072, 127.0485641)",MYATI6OG-SAR0-JFEF-XNKM-BK72GZKE6EI3,2017-08-29,2020-05-10,Null,Null,Null,Null,Null,geomoab9384@gmail.com,40~49
8915346,박수연,남,1976,930,010-2371-1211,TRUE,FALSE,"(37.5047072, 127.0485641)",GB3NYR3G-PFFW-R4DM-YLMR-8IWI96FRX6BM,2020-02-12,2018-11-19,2020-11-13,2020-06-18,Null,Null,Null,ehuvlzm5325@gmail.com,70~79
88873084,신철,남,1966,1113,010-5599-2824,TRUE,FALSE,"(37.5047072, 127.0485641)",U0X5HMPA-1EDL-KUOL-QYXT-3T80M9IY37CO,2018-06-22,2019-07-15,Null,Null,Null,Null,Null,eiueqyp8740@gmail.com,40~49
78125290,최태희,여,1964,214,010-7584-3053,TRUE,FALSE,"(37.5047072, 127.0485641)",TZDHLH9H-DC4O-DSD3-P6AE-ZTVL5JPX1LS5,2017-08-27,2020-05-17,Null,Null,Null,Null,Null,pjbrpgb4585@gmail.com,1~9
75252179,권정연,여,1990,1219,010-0101-1194,FALSE,TRUE,"(37.5047072, 127.0485641)",LG0YV237-PFRI-09W1-TH9G-RI1N4FFH7IQM,2019-12-17,2019-05-16,Null,Null,Null,Null,Null,mjcsksy5737@gmail.com,1~9
64443014,류수,여,1967,419,010-0175-0906,FALSE,TRUE,"(37.5047072, 127.0485641)",TLHBLJBP-IG2H-S4XQ-DINA-HDINSYJY6MUL,2020-08-30,2018-05-13,Null,Null,Null,Null,Null,fsnxjip7752@gmail.com,20~29
27811825,홍혜준,남,1951,122,010-2630-9345,TRUE,TRUE,"(37.5047072, 127.0485641)",VWMVYUAI-H8PJ-Y3F8-3RED-9VGS8KXH8Y2H,2020-03-20,2018-10-25,Null,Null,Null,Null,Null,jamuooz7672@gmail.com,90~
10115686,최지희,여,1952,624,010-0332-7220,FALSE,TRUE,"(37.5047072, 127.0485641)",4IB9H8ZT-CGNT-JSMY-D5HM-JIUGHSMX82UM,2020-09-31,2020-11-15,2020-06-10,2020-08-23,Null,Null,Null,lcrtfmv9683@gmail.com,40~49
88177344,오도빈,남,1988,311,010-8637-8490,TRUE,TRUE,"(37.5047072, 127.0485641)",EY9MTXC1-FJJY-SNP8-ZQYR-J6HQKY3ADG9B,2018-09-15,2019-08-13,2019-07-30,2019-03-18,Null,Null,Null,eumelqn5646@gmail.com,20~29
17292270,신도돌,여,1990,812,010-3399-9956,FALSE,FALSE,"(37.5047072, 127.0485641)",UYLP1D8A-JW5J-FRC4-2MDW-RGB33NKOAVJD,2017-12-24,2020-02-31,2019-10-16,2019-02-17,Null,Null,Null,dxhseqi1956@gmail.com,40~49
22132139,오갑연,여,1984,1223,010-3557-2508,TRUE,TRUE,"(37.5047072, 127.0485641)",8WCLH6G6-OSMU-JH6E-X2R5-4N88YI7IAKMP,2019-09-11,2020-02-19,2020-04-23,2020-01-25,Null,Null,Null,izbruvh3708@gmail.com,80~89
76304243,마지신,남,1970,525,010-0400-9075,FALSE,FALSE,"(37.5047072, 127.0485641)",XYZW21HH-T0S4-MLJ6-PHY6-QQU6QQORNQSH,2018-11-12,2019-07-23,Null,Null,Null,Null,Null,viitaeq5921@gmail.com,70~79
53999859,권혜연,남,1955,325,010-9832-6563,FALSE,TRUE,"(37.5047072, 127.0485641)",RSS6L84V-ONHF-C8M1-RGB5-G0LODBQG09AJ,2019-12-18,2019-04-30,2019-01-11,2020-02-11,Null,Null,Null,qxujsgg6368@gmail.com,80~89
54305293,오도제,남,1991,1216,010-2818-7453,TRUE,FALSE,"(37.5047072, 127.0485641)",1PB1WOH1-62ZY-TQRH-8XM2-O4BLKVVKW6E7,2020-07-25,2020-06-10,Null,Null,Null,Null,Null,gfupxpa7044@gmail.com,70~79
8593692,류혜돌,남,1954,111,010-4408-8196,FALSE,TRUE,"(37.5047072, 127.0485641)",S7Y5YRJE-1KRK-7XZS-KTG1-BX0MM943XXLG,2019-01-21,2019-03-30,2019-10-21,2019-05-18,Null,Null,Null,xogsmqv6922@gmail.com,1~9
86297472,홍태지,남,1997,1122,010-9112-4996,FALSE,TRUE,"(37.5047072, 127.0485641)",Q6KIL7HL-U25U-QLUT-SMB2-4LXBPMX9ZG76,2017-09-29,2020-03-13,Null,Null,Null,Null,Null,wrwbgxr3530@gmail.com,50~59
79453479,권철,남,1955,931,010-8232-8844,TRUE,FALSE,"(37.5047072, 127.0485641)",DJGSDI39-ML4X-B2IN-0SUH-A8QPYUOJN5DI,2019-07-23,2019-06-26,Null,Null,Null,Null,Null,zpnorie7814@gmail.com,10~14
72829218,마도제,남,1954,912,010-2589-4313,TRUE,FALSE,"(37.5047072, 127.0485641)",UGWCT7ZQ-DFBB-20DA-KN98-TGMF8O4PHRAM,2020-01-14,2019-09-25,Null,Null,Null,Null,Null,weuzldv5494@gmail.com,40~49
78706754,기정연,남,1967,320,010-8234-8326,TRUE,TRUE,"(37.5047072, 127.0485641)",MRIJSBZ6-J3OD-VYYP-WMJO-5X75GJJJ7KAT,2017-10-20,2020-03-23,Null,Null,Null,Null,Null,eunajbu4104@gmail.com,90~
34278275,신도빈,여,1951,113,010-9631-4533,TRUE,FALSE,"(37.5047072, 127.0485641)",5IDRRIUL-4EFF-0C6O-HMOF-L7A9VJDTHJ9B,2017-03-11,2019-01-21,2019-09-10,2019-03-27,Null,Null,Null,xzadrla2205@gmail.com,1~9
22949165,이지철,여,1984,1217,010-5572-0115,FALSE,TRUE,"(37.5047072, 127.0485641)",RNTSPAWH-9VT5-B3TP-D5QH-C438ZRNQQ85Q,2019-07-15,2019-02-15,Null,Null,Null,Null,Null,grvkvgs8179@gmail.com,30~39
7890426,김지연,여,1968,525,010-3197-8996,TRUE,FALSE,"(37.5047072, 127.0485641)",ANCJHV2Y-OEW0-IGIL-CBN9-9AE8WG16NN2A,2020-07-31,2019-12-22,2020-09-13,2020-06-18,Null,Null,Null,tanljkv3732@gmail.com,80~89
46136392,김갑빈,여,1995,713,010-3037-8895,TRUE,FALSE,"(37.5047072, 127.0485641)",OCXQ4IB3-DSOF-AS48-XVN4-Q6LUQ6QBBOX3,2017-12-10,2018-04-31,Null,Null,Null,Null,Null,xydxpkg8160@gmail.com,60~69
74808763,신철수,남,1964,211,010-2591-6125,TRUE,FALSE,"(37.5047072, 127.0485641)",KZMEXBRQ-0WDG-SHQO-URRU-9SKKN3LLEEJV,2017-02-30,2019-08-20,Null,Null,Null,Null,Null,aehobei8786@gmail.com,80~89
21977900,송상희,여,1997,727,010-9915-6419,FALSE,FALSE,"(37.5047072, 127.0485641)",XMKLA190-8N22-1CFP-5T8X-0HNZ8RA8EKKE,2020-04-22,2019-01-18,2019-04-10,2019-10-29,Null,Null,Null,vcvfgph6772@gmail.com,10~14
86423978,홍갑연,남,1966,510,010-0235-6562,TRUE,TRUE,"(37.5047072, 127.0485641)",TKPCALGF-8SST-J5LH-AIGY-TVTFEK7MIE4K,2017-01-11,2019-04-17,2019-02-29,2019-02-27,Null,Null,Null,jtcsxds0165@gmail.com,30~39
50181142,류도준,남,1970,127,010-7309-8044,FALSE,FALSE,"(37.5047072, 127.0485641)",4HPWHTYA-LFEY-CNJX-3M1X-2IXCJTSTEVC9,2019-11-29,2020-09-12,2020-01-29,2019-08-24,Null,Null,Null,owjpxac6398@gmail.com,40~49
34744184,박병철,여,1997,713,010-9208-7357,TRUE,TRUE,"(37.5047072, 127.0485641)",4X1XOSF1-6XNQ-P30O-BR6V-X2UIIV7B47SA,2018-09-14,2020-01-29,Null,Null,Null,Null,Null,ozalypq6645@gmail.com,70~79
48318370,오지제,여,1998,330,010-4523-4012,FALSE,TRUE,"(37.5047072, 127.0485641)",0QSQF04R-U0EU-CXX6-YE6V-HKNYTVKOYUJ7,2020-08-10,2018-07-12,Null,Null,Null,Null,Null,lgortft0818@gmail.com,60~69
97229780,신수지,남,1980,316,010-5405-3568,TRUE,TRUE,"(37.5047072, 127.0485641)",C58KLX7P-LALH-1MX6-AUVX-O37MBWHJRQGM,2018-08-19,2020-01-27,Null,Null,Null,Null,Null,xgysuae1700@gmail.com,70~79
59165934,홍준,남,1953,718,010-8150-0623,TRUE,TRUE,"(37.5047072, 127.0485641)",93HMFPBG-R109-ZZBX-VYZR-OVLE8BUDCK40,2017-10-25,2019-03-15,Null,Null,Null,Null,Null,frvyhep6746@gmail.com,10~14
68129613,김정연,남,1991,414,010-0669-2370,TRUE,TRUE,"(37.5047072, 127.0485641)",PW9SV5XG-A42Q-AOI3-TPX7-WN7IRTE59NLS,2018-11-15,2020-04-30,2020-06-15,2019-07-28,Null,Null,Null,xauzzla9557@gmail.com,15~19
93340240,유혜철,여,1960,1221,010-7581-1592,TRUE,FALSE,"(37.5047072, 127.0485641)",9C510IZJ-UXBJ-ERBX-NO1X-R7NUDYR88VZY,2018-06-19,2019-04-27,Null,Null,Null,Null,Null,ddmdvdm4693@gmail.com,90~
68120591,김혜호,여,1954,1113,010-6954-9348,FALSE,TRUE,"(37.5047072, 127.0485641)",RFI74MNI-K0JH-BATH-M2B4-615KXSRU8ZGG,2017-01-18,2020-08-24,2019-09-19,2019-04-21,Null,Null,Null,clbtfdr5027@gmail.com,90~
25299708,김상돌,여,1978,816,010-0706-9662,FALSE,TRUE,"(37.5047072, 127.0485641)",E99V23US-G15J-Z2T5-46JI-5Q4PCG3LCSPA,2018-07-26,2019-06-31,Null,Null,Null,Null,Null,jdczirv5847@gmail.com,10~14
40023101,기혜철,남,1995,125,010-2424-7278,TRUE,TRUE,"(37.5047072, 127.0485641)",CJHYXZOM-6CRF-DTPQ-35CA-LRG0UE847ZU6,2019-01-20,2019-08-31,Null,Null,Null,Null,Null,ykbdmgr9904@gmail.com,15~19
8394919,오도돌,남,1963,929,010-6285-6579,FALSE,FALSE,"(37.5047072, 127.0485641)",GHX0X024-YXCJ-GFYN-GJTC-84FUYSAMRV50,2020-09-21,2020-07-11,Null,Null,Null,Null,Null,ymkfvys5948@gmail.com,1~9
7478737,유갑호,남,1952,1128,010-4907-3843,FALSE,TRUE,"(37.5047072, 127.0485641)",D79ULRVT-HYGO-I35M-JHQR-DDW5T1E8DVGU,2020-08-18,2019-06-31,Null,Null,Null,Null,Null,mkubywk6505@gmail.com,10~14
69660830,최수철,여,1955,1120,010-7481-0613,TRUE,TRUE,"(37.5047072, 127.0485641)",CWUTPLSV-79FM-9B79-HBGN-527ZCJGOXSOJ,2018-03-11,2018-05-30,2019-01-10,2019-10-26,Null,Null,Null,xlxyzpd5057@gmail.com,15~19
62619665,이혜준,남,1979,1011,010-8202-9847,FALSE,TRUE,"(37.5047072, 127.0485641)",I962D742-YMI2-U9QZ-3JF8-UUHAGZL1GR7H,2019-04-27,2020-02-31,Null,Null,Null,Null,Null,xlpwdmr5655@gmail.com,80~89
90349657,최도철,여,1991,723,010-9672-8184,FALSE,FALSE,"(37.5047072, 127.0485641)",TCQ8GBRS-8MLK-16GJ-A0DU-MTU4LAB1GAM2,2020-11-16,2020-07-13,2019-07-20,2020-07-19,Null,Null,Null,jlmdnrr3048@gmail.com,40~49
51603668,김병연,여,1977,912,010-2268-4363,FALSE,FALSE,"(37.5047072, 127.0485641)",14OZDPKZ-0LXK-4S07-6W1E-CC5E4Y0Z0GEO,2017-12-24,2019-12-23,Null,Null,Null,Null,Null,bpfnyzu1936@gmail.com,20~29
99217503,오지지,여,1976,1022,010-0748-3357,FALSE,FALSE,"(37.5047072, 127.0485641)",K8J1POWN-WPGM-TCGC-FP2U-IF30PFRRAJI3,2020-06-20,2019-11-30,2019-04-20,2020-05-19,Null,Null,Null,zgqfbwi1844@gmail.com,30~39
86881916,최도지,여,1975,131,010-0462-7790,TRUE,FALSE,"(37.5047072, 127.0485641)",D2WRBDBV-LGSQ-7SGT-JQTC-Q10NW9P8PAIY,2020-04-29,2019-12-21,Null,Null,Null,Null,Null,gycszte9613@gmail.com,30~39
36580065,마지호,여,1954,712,010-5400-0250,FALSE,FALSE,"(37.5047072, 127.0485641)",NLFCA963-6IVB-L0MR-C7CE-EH0J7MBNZS2F,2017-01-29,2020-04-26,2019-06-10,2020-03-22,Null,Null,Null,czydqwo9661@gmail.com,80~89
25713322,홍병신,여,1983,419,010-9420-4826,FALSE,TRUE,"(37.5047072, 127.0485641)",A129TK6U-64WF-4E2J-1DR7-XN2LH9Z1ZHYK,2020-11-18,2020-05-18,Null,Null,Null,Null,Null,nbjdsou3808@gmail.com,1~9
96036742,류도빈,남,1967,1026,010-6278-9309,FALSE,FALSE,"(37.5047072, 127.0485641)",T1F6XNP8-4TM3-SLSG-M9H6-KH2OVUU7VUKY,2017-02-10,2019-01-20,2019-12-14,2019-09-15,Null,Null,Null,pexhbts9463@gmail.com,40~49
2233920,박수,여,1958,829,010-9002-0167,FALSE,TRUE,"(37.5047072, 127.0485641)",FLVINPBZ-55TU-O1S3-0G7O-W5P6APAC31XW,2018-12-31,2018-01-17,Null,Null,Null,Null,Null,qabbsoe2520@gmail.com,40~49
84082790,기병빈,여,1971,116,010-6983-8642,FALSE,TRUE,"(37.5047072, 127.0485641)",GB2M48ZD-8CF3-GUZK-X3KS-4JUFTI0SMZIB,2019-05-15,2020-04-25,Null,Null,Null,Null,Null,nkzutxg9949@gmail.com,20~29
56079575,유철철,남,1982,410,010-9084-3477,FALSE,FALSE,"(37.5047072, 127.0485641)",L9NKI99A-T2IQ-1BTD-4V8X-1BYIRH871S76,2020-04-27,2018-01-21,2020-10-21,2020-01-25,Null,Null,Null,puqatdk5369@gmail.com,20~29
48088796,권준,여,1968,1216,010-2230-2062,TRUE,TRUE,"(37.5047072, 127.0485641)",094Z76FJ-57T2-ZA8U-4YMA-JG5S4B8KEB1U,2020-10-26,2020-11-19,2019-02-12,2019-02-16,Null,Null,Null,emqxyac8878@gmail.com,70~79
1508818,마태호,여,1975,222,010-3417-5258,TRUE,TRUE,"(37.5047072, 127.0485641)",5WFEVTR1-QZ65-YDK9-HU9L-S32R8K4JLOUA,2017-02-25,2018-12-25,Null,Null,Null,Null,Null,sknsfpm0153@gmail.com,10~14
92103887,류상호,남,1993,1016,010-6996-8903,FALSE,TRUE,"(37.5047072, 127.0485641)",MLOBSAC0-6AIF-NBKC-C8MU-VFD9YM0P304F,2020-03-20,2020-07-23,Null,Null,Null,Null,Null,ebafpnj8158@gmail.com,30~39
